  ********************************************* 
  Inhomogeneous Hartree-Fock
  Version 7 
  ********************************************* 
  Lattice size: Nx,  Ny 
          16           8
  Nearest Hopping: tx, ty 
    1.000000    1.000000
  Next-Nearest Hopping tprime
   -0.200000
  Effective Coulumb Interaction 
    3.100000
  Original Chemical Potential 
    0.000000
  Inverse Temperature
   50.000000
  Pinning Field Strength 
    0.200000
  Random Initialization Scale 
    0.500000
  Random Number Seed
       20000
  Number of Iterations 
        2000
  Relaxation Rate 
    0.700000
  If Pinning Is Turned On
 T
  Output File Name 
Data/OBC/tprime-0p2/rho0p875/p02/L16W4/Results_tprime-0p20_U
  
  Initial Electron Density 
     1    0.875000    0.000000
     2    0.000000    0.875000
     3    0.875000    0.000000
     4    0.000000    0.875000
     5    0.875000    0.000000
     6    0.000000    0.875000
     7    0.875000    0.000000
     8    0.000000    0.875000
     9    0.875000    0.000000
    10    0.000000    0.875000
    11    0.875000    0.000000
    12    0.000000    0.875000
    13    0.875000    0.000000
    14    0.000000    0.875000
    15    0.875000    0.000000
    16    0.000000    0.875000
    17    0.000000    0.875000
    18    0.875000    0.000000
    19    0.000000    0.875000
    20    0.875000    0.000000
    21    0.000000    0.875000
    22    0.875000    0.000000
    23    0.000000    0.875000
    24    0.875000    0.000000
    25    0.000000    0.875000
    26    0.875000    0.000000
    27    0.000000    0.875000
    28    0.875000    0.000000
    29    0.000000    0.875000
    30    0.875000    0.000000
    31    0.000000    0.875000
    32    0.875000    0.000000
    33    0.875000    0.000000
    34    0.000000    0.875000
    35    0.875000    0.000000
    36    0.000000    0.875000
    37    0.875000    0.000000
    38    0.000000    0.875000
    39    0.875000    0.000000
    40    0.000000    0.875000
    41    0.875000    0.000000
    42    0.000000    0.875000
    43    0.875000    0.000000
    44    0.000000    0.875000
    45    0.875000    0.000000
    46    0.000000    0.875000
    47    0.875000    0.000000
    48    0.000000    0.875000
    49    0.000000    0.875000
    50    0.875000    0.000000
    51    0.000000    0.875000
    52    0.875000    0.000000
    53    0.000000    0.875000
    54    0.875000    0.000000
    55    0.000000    0.875000
    56    0.875000    0.000000
    57    0.000000    0.875000
    58    0.875000    0.000000
    59    0.000000    0.875000
    60    0.875000    0.000000
    61    0.000000    0.875000
    62    0.875000    0.000000
    63    0.000000    0.875000
    64    0.875000    0.000000
    65    0.875000    0.000000
    66    0.000000    0.875000
    67    0.875000    0.000000
    68    0.000000    0.875000
    69    0.875000    0.000000
    70    0.000000    0.875000
    71    0.875000    0.000000
    72    0.000000    0.875000
    73    0.875000    0.000000
    74    0.000000    0.875000
    75    0.875000    0.000000
    76    0.000000    0.875000
    77    0.875000    0.000000
    78    0.000000    0.875000
    79    0.875000    0.000000
    80    0.000000    0.875000
    81    0.000000    0.875000
    82    0.875000    0.000000
    83    0.000000    0.875000
    84    0.875000    0.000000
    85    0.000000    0.875000
    86    0.875000    0.000000
    87    0.000000    0.875000
    88    0.875000    0.000000
    89    0.000000    0.875000
    90    0.875000    0.000000
    91    0.000000    0.875000
    92    0.875000    0.000000
    93    0.000000    0.875000
    94    0.875000    0.000000
    95    0.000000    0.875000
    96    0.875000    0.000000
    97    0.875000    0.000000
    98    0.000000    0.875000
    99    0.875000    0.000000
   100    0.000000    0.875000
   101    0.875000    0.000000
   102    0.000000    0.875000
   103    0.875000    0.000000
   104    0.000000    0.875000
   105    0.875000    0.000000
   106    0.000000    0.875000
   107    0.875000    0.000000
   108    0.000000    0.875000
   109    0.875000    0.000000
   110    0.000000    0.875000
   111    0.875000    0.000000
   112    0.000000    0.875000
   113    0.000000    0.875000
   114    0.875000    0.000000
   115    0.000000    0.875000
   116    0.875000    0.000000
